"","code","month_year","employment","province"
"1",1,2009-01-01,92070,"Azuay"
"2",1,2009-02-01,93858,"Azuay"
"3",1,2009-03-01,94311,"Azuay"
"4",1,2009-04-01,94795,"Azuay"
"5",1,2009-05-01,95521,"Azuay"
"6",1,2009-06-01,95687,"Azuay"
"7",1,2009-07-01,95661,"Azuay"
"8",1,2009-08-01,95145,"Azuay"
"9",1,2009-09-01,97656,"Azuay"
"10",1,2009-10-01,98705,"Azuay"
"11",1,2009-11-01,99248,"Azuay"
"12",1,2009-12-01,99166,"Azuay"
"13",1,2010-01-01,99642,"Azuay"
"14",1,2010-02-01,98150,"Azuay"
"15",1,2010-03-01,99693,"Azuay"
"16",1,2010-04-01,100998,"Azuay"
"17",1,2010-05-01,102563,"Azuay"
"18",1,2010-06-01,103998,"Azuay"
"19",1,2010-07-01,104611,"Azuay"
"20",1,2010-08-01,105474,"Azuay"
"21",1,2010-09-01,107421,"Azuay"
"22",1,2010-10-01,109258,"Azuay"
"23",1,2010-11-01,110609,"Azuay"
"24",1,2010-12-01,110981,"Azuay"
"25",1,2011-01-01,112012,"Azuay"
"26",1,2011-02-01,113123,"Azuay"
"27",1,2011-03-01,114432,"Azuay"
"28",1,2011-04-01,116075,"Azuay"
"29",1,2011-05-01,119272,"Azuay"
"30",1,2011-06-01,122261,"Azuay"
"31",1,2011-07-01,124302,"Azuay"
"32",1,2011-08-01,125409,"Azuay"
"33",1,2011-09-01,127740,"Azuay"
"34",1,2011-10-01,129666,"Azuay"
"35",1,2011-11-01,130989,"Azuay"
"36",1,2011-12-01,131847,"Azuay"
"37",1,2012-01-01,133630,"Azuay"
"38",1,2012-02-01,133738,"Azuay"
"39",1,2012-03-01,135592,"Azuay"
"40",1,2012-04-01,136925,"Azuay"
"41",1,2012-05-01,138317,"Azuay"
"42",1,2012-06-01,139117,"Azuay"
"43",1,2012-07-01,139874,"Azuay"
"44",1,2012-08-01,140620,"Azuay"
"45",1,2012-09-01,141455,"Azuay"
"46",1,2012-10-01,142583,"Azuay"
"47",1,2012-11-01,144364,"Azuay"
"48",1,2012-12-01,144113,"Azuay"
"49",1,2013-01-01,154479,"Azuay"
"50",1,2013-02-01,154686,"Azuay"
"51",1,2013-03-01,155854,"Azuay"
"52",1,2013-04-01,157662,"Azuay"
"53",1,2013-05-01,158370,"Azuay"
"54",1,2013-06-01,159118,"Azuay"
"55",1,2013-07-01,159653,"Azuay"
"56",1,2013-08-01,159845,"Azuay"
"57",1,2013-09-01,160890,"Azuay"
"58",1,2013-10-01,162421,"Azuay"
"59",1,2013-11-01,162639,"Azuay"
"60",1,2013-12-01,162905,"Azuay"
"61",1,2014-01-01,163180,"Azuay"
"62",1,2014-02-01,163289,"Azuay"
"63",1,2014-03-01,164296,"Azuay"
"64",1,2014-04-01,165361,"Azuay"
"65",1,2014-05-01,166078,"Azuay"
"66",1,2014-06-01,165734,"Azuay"
"67",1,2014-07-01,165943,"Azuay"
"68",1,2014-08-01,166853,"Azuay"
"69",1,2014-09-01,169217,"Azuay"
"70",1,2014-10-01,170712,"Azuay"
"71",1,2014-11-01,171375,"Azuay"
"72",1,2014-12-01,170357,"Azuay"
"73",1,2015-01-01,170583,"Azuay"
"74",1,2015-02-01,170374,"Azuay"
"75",1,2015-03-01,171483,"Azuay"
"76",1,2015-04-01,171737,"Azuay"
"77",1,2015-05-01,172232,"Azuay"
"78",1,2015-06-01,172572,"Azuay"
"79",1,2015-07-01,172393,"Azuay"
"80",1,2015-08-01,172061,"Azuay"
"81",1,2015-09-01,174369,"Azuay"
"82",1,2015-10-01,173650,"Azuay"
"83",1,2015-11-01,172665,"Azuay"
"84",1,2015-12-01,170694,"Azuay"
"85",1,2016-01-01,170517,"Azuay"
"86",1,2016-02-01,169998,"Azuay"
"87",1,2016-03-01,169310,"Azuay"
"88",1,2016-04-01,168470,"Azuay"
"89",1,2016-05-01,168169,"Azuay"
"90",1,2016-06-01,167854,"Azuay"
"91",1,2016-07-01,167580,"Azuay"
"92",1,2016-08-01,167049,"Azuay"
"93",1,2016-09-01,167529,"Azuay"
"94",1,2016-10-01,167573,"Azuay"
"95",1,2016-11-01,167643,"Azuay"
"96",1,2016-12-01,166690,"Azuay"
"97",1,2017-01-01,165802,"Azuay"
"98",1,2017-02-01,165106,"Azuay"
"99",1,2017-03-01,165852,"Azuay"
"100",1,2017-04-01,165844,"Azuay"
"101",1,2017-05-01,165666,"Azuay"
"102",1,2017-06-01,165136,"Azuay"
"103",1,2017-07-01,165184,"Azuay"
"104",1,2017-08-01,165950,"Azuay"
"105",1,2017-09-01,166412,"Azuay"
"106",1,2017-10-01,167476,"Azuay"
"107",1,2017-11-01,168275,"Azuay"
"108",1,2017-12-01,168062,"Azuay"
"109",1,2018-01-01,168167,"Azuay"
"110",1,2018-02-01,167958,"Azuay"
"111",1,2018-03-01,169194,"Azuay"
"112",1,2018-04-01,169681,"Azuay"
"113",1,2018-05-01,170572,"Azuay"
"114",1,2018-06-01,171170,"Azuay"
"115",1,2018-07-01,171753,"Azuay"
"116",1,2018-08-01,172132,"Azuay"
"117",1,2018-09-01,173312,"Azuay"
"118",1,2018-10-01,174047,"Azuay"
"119",1,2018-11-01,174179,"Azuay"
"120",1,2018-12-01,173112,"Azuay"
"121",1,2019-01-01,172232,"Azuay"
"122",1,2019-02-01,171733,"Azuay"
"123",1,2019-03-01,171813,"Azuay"
"124",1,2019-04-01,172328,"Azuay"
"125",1,2019-05-01,172750,"Azuay"
"126",1,2019-06-01,171587,"Azuay"
"127",1,2019-07-01,171801,"Azuay"
"128",1,2019-08-01,171109,"Azuay"
"129",1,2019-09-01,172020,"Azuay"
"130",1,2019-10-01,171847,"Azuay"
"131",1,2019-11-01,171956,"Azuay"
"132",1,2019-12-01,170890,"Azuay"
"133",1,2020-01-01,170757,"Azuay"
"134",1,2020-02-01,170170,"Azuay"
"135",1,2020-03-01,169081,"Azuay"
"136",1,2020-04-01,162987,"Azuay"
"137",1,2020-05-01,155363,"Azuay"
"138",1,2020-06-01,151513,"Azuay"
"139",1,2020-07-01,150771,"Azuay"
"140",1,2020-08-01,151068,"Azuay"
"141",1,2020-09-01,152469,"Azuay"
"142",1,2020-10-01,153887,"Azuay"
"143",1,2020-11-01,155451,"Azuay"
"144",1,2020-12-01,155996,"Azuay"
"145",1,2021-01-01,156056,"Azuay"
"146",1,2021-02-01,156546,"Azuay"
"147",1,2021-03-01,157810,"Azuay"
"148",1,2021-04-01,159001,"Azuay"
"149",1,2021-05-01,160442,"Azuay"
"150",1,2021-06-01,161347,"Azuay"
"151",1,2021-07-01,161988,"Azuay"
"152",1,2021-08-01,162710,"Azuay"
"153",1,2021-09-01,163020,"Azuay"
"154",1,2021-10-01,164010,"Azuay"
"155",1,2021-11-01,164401,"Azuay"
"156",1,2021-12-01,164677,"Azuay"
"157",2,2009-01-01,9041,"Bolívar"
"158",2,2009-02-01,9121,"Bolívar"
"159",2,2009-03-01,9071,"Bolívar"
"160",2,2009-04-01,9261,"Bolívar"
"161",2,2009-05-01,9386,"Bolívar"
"162",2,2009-06-01,9497,"Bolívar"
"163",2,2009-07-01,9227,"Bolívar"
"164",2,2009-08-01,9177,"Bolívar"
"165",2,2009-09-01,9552,"Bolívar"
"166",2,2009-10-01,9655,"Bolívar"
"167",2,2009-11-01,9649,"Bolívar"
"168",2,2009-12-01,9715,"Bolívar"
"169",2,2010-01-01,9741,"Bolívar"
"170",2,2010-02-01,9933,"Bolívar"
"171",2,2010-03-01,10040,"Bolívar"
"172",2,2010-04-01,10213,"Bolívar"
"173",2,2010-05-01,10423,"Bolívar"
"174",2,2010-06-01,10580,"Bolívar"
"175",2,2010-07-01,10773,"Bolívar"
"176",2,2010-08-01,10970,"Bolívar"
"177",2,2010-09-01,11062,"Bolívar"
"178",2,2010-10-01,11258,"Bolívar"
"179",2,2010-11-01,11430,"Bolívar"
"180",2,2010-12-01,11436,"Bolívar"
"181",2,2011-01-01,11411,"Bolívar"
"182",2,2011-02-01,11896,"Bolívar"
"183",2,2011-03-01,12098,"Bolívar"
"184",2,2011-04-01,12426,"Bolívar"
"185",2,2011-05-01,12675,"Bolívar"
"186",2,2011-06-01,13032,"Bolívar"
"187",2,2011-07-01,13198,"Bolívar"
"188",2,2011-08-01,13137,"Bolívar"
"189",2,2011-09-01,13352,"Bolívar"
"190",2,2011-10-01,13557,"Bolívar"
"191",2,2011-11-01,13789,"Bolívar"
"192",2,2011-12-01,13837,"Bolívar"
"193",2,2012-01-01,13247,"Bolívar"
"194",2,2012-02-01,13679,"Bolívar"
"195",2,2012-03-01,14164,"Bolívar"
"196",2,2012-04-01,14204,"Bolívar"
"197",2,2012-05-01,14303,"Bolívar"
"198",2,2012-06-01,14356,"Bolívar"
"199",2,2012-07-01,14478,"Bolívar"
"200",2,2012-08-01,14473,"Bolívar"
"201",2,2012-09-01,14521,"Bolívar"
"202",2,2012-10-01,14728,"Bolívar"
"203",2,2012-11-01,14955,"Bolívar"
"204",2,2012-12-01,14984,"Bolívar"
"205",2,2013-01-01,14609,"Bolívar"
"206",2,2013-02-01,14899,"Bolívar"
"207",2,2013-03-01,15190,"Bolívar"
"208",2,2013-04-01,15378,"Bolívar"
"209",2,2013-05-01,15371,"Bolívar"
"210",2,2013-06-01,15436,"Bolívar"
"211",2,2013-07-01,15404,"Bolívar"
"212",2,2013-08-01,15429,"Bolívar"
"213",2,2013-09-01,15336,"Bolívar"
"214",2,2013-10-01,15401,"Bolívar"
"215",2,2013-11-01,15459,"Bolívar"
"216",2,2013-12-01,15219,"Bolívar"
"217",2,2014-01-01,14903,"Bolívar"
"218",2,2014-02-01,14879,"Bolívar"
"219",2,2014-03-01,14882,"Bolívar"
"220",2,2014-04-01,14994,"Bolívar"
"221",2,2014-05-01,15035,"Bolívar"
"222",2,2014-06-01,14956,"Bolívar"
"223",2,2014-07-01,14865,"Bolívar"
"224",2,2014-08-01,14955,"Bolívar"
"225",2,2014-09-01,14785,"Bolívar"
"226",2,2014-10-01,15083,"Bolívar"
"227",2,2014-11-01,15391,"Bolívar"
"228",2,2014-12-01,15319,"Bolívar"
"229",2,2015-01-01,15127,"Bolívar"
"230",2,2015-02-01,15090,"Bolívar"
"231",2,2015-03-01,14987,"Bolívar"
"232",2,2015-04-01,14859,"Bolívar"
"233",2,2015-05-01,15070,"Bolívar"
"234",2,2015-06-01,15370,"Bolívar"
"235",2,2015-07-01,15293,"Bolívar"
"236",2,2015-08-01,15319,"Bolívar"
"237",2,2015-09-01,15205,"Bolívar"
"238",2,2015-10-01,15266,"Bolívar"
"239",2,2015-11-01,15159,"Bolívar"
"240",2,2015-12-01,15002,"Bolívar"
"241",2,2016-01-01,14778,"Bolívar"
"242",2,2016-02-01,14737,"Bolívar"
"243",2,2016-03-01,14769,"Bolívar"
"244",2,2016-04-01,14691,"Bolívar"
"245",2,2016-05-01,14616,"Bolívar"
"246",2,2016-06-01,14490,"Bolívar"
"247",2,2016-07-01,14396,"Bolívar"
"248",2,2016-08-01,14164,"Bolívar"
"249",2,2016-09-01,14189,"Bolívar"
"250",2,2016-10-01,14432,"Bolívar"
"251",2,2016-11-01,14485,"Bolívar"
"252",2,2016-12-01,14443,"Bolívar"
"253",2,2017-01-01,14323,"Bolívar"
"254",2,2017-02-01,14450,"Bolívar"
"255",2,2017-03-01,14383,"Bolívar"
"256",2,2017-04-01,14546,"Bolívar"
"257",2,2017-05-01,14556,"Bolívar"
"258",2,2017-06-01,14550,"Bolívar"
"259",2,2017-07-01,14452,"Bolívar"
"260",2,2017-08-01,14540,"Bolívar"
"261",2,2017-09-01,14385,"Bolívar"
"262",2,2017-10-01,14608,"Bolívar"
"263",2,2017-11-01,14599,"Bolívar"
"264",2,2017-12-01,14677,"Bolívar"
"265",2,2018-01-01,14724,"Bolívar"
"266",2,2018-02-01,14817,"Bolívar"
"267",2,2018-03-01,14951,"Bolívar"
"268",2,2018-04-01,15239,"Bolívar"
"269",2,2018-05-01,15245,"Bolívar"
"270",2,2018-06-01,15281,"Bolívar"
"271",2,2018-07-01,15349,"Bolívar"
"272",2,2018-08-01,15431,"Bolívar"
"273",2,2018-09-01,15252,"Bolívar"
"274",2,2018-10-01,15507,"Bolívar"
"275",2,2018-11-01,15644,"Bolívar"
"276",2,2018-12-01,15647,"Bolívar"
"277",2,2019-01-01,15398,"Bolívar"
"278",2,2019-02-01,15257,"Bolívar"
"279",2,2019-03-01,15187,"Bolívar"
"280",2,2019-04-01,15456,"Bolívar"
"281",2,2019-05-01,15525,"Bolívar"
"282",2,2019-06-01,15277,"Bolívar"
"283",2,2019-07-01,15274,"Bolívar"
"284",2,2019-08-01,15163,"Bolívar"
"285",2,2019-09-01,15159,"Bolívar"
"286",2,2019-10-01,15265,"Bolívar"
"287",2,2019-11-01,15443,"Bolívar"
"288",2,2019-12-01,15306,"Bolívar"
"289",2,2020-01-01,14969,"Bolívar"
"290",2,2020-02-01,14997,"Bolívar"
"291",2,2020-03-01,14865,"Bolívar"
"292",2,2020-04-01,14648,"Bolívar"
"293",2,2020-05-01,14546,"Bolívar"
"294",2,2020-06-01,14620,"Bolívar"
"295",2,2020-07-01,14739,"Bolívar"
"296",2,2020-08-01,14683,"Bolívar"
"297",2,2020-09-01,14555,"Bolívar"
"298",2,2020-10-01,14302,"Bolívar"
"299",2,2020-11-01,14366,"Bolívar"
"300",2,2020-12-01,14249,"Bolívar"
"301",2,2021-01-01,14023,"Bolívar"
"302",2,2021-02-01,14065,"Bolívar"
"303",2,2021-03-01,14165,"Bolívar"
"304",2,2021-04-01,14051,"Bolívar"
"305",2,2021-05-01,14311,"Bolívar"
"306",2,2021-06-01,14367,"Bolívar"
"307",2,2021-07-01,14487,"Bolívar"
"308",2,2021-08-01,14463,"Bolívar"
"309",2,2021-09-01,14600,"Bolívar"
"310",2,2021-10-01,14430,"Bolívar"
"311",2,2021-11-01,14517,"Bolívar"
"312",2,2021-12-01,14495,"Bolívar"
"313",3,2009-01-01,13285,"Cañar"
"314",3,2009-02-01,13479,"Cañar"
"315",3,2009-03-01,13630,"Cañar"
"316",3,2009-04-01,13832,"Cañar"
"317",3,2009-05-01,13987,"Cañar"
"318",3,2009-06-01,14195,"Cañar"
"319",3,2009-07-01,14674,"Cañar"
"320",3,2009-08-01,14707,"Cañar"
"321",3,2009-09-01,15264,"Cañar"
"322",3,2009-10-01,15679,"Cañar"
"323",3,2009-11-01,15774,"Cañar"
"324",3,2009-12-01,15404,"Cañar"
"325",3,2010-01-01,15162,"Cañar"
"326",3,2010-02-01,15306,"Cañar"
"327",3,2010-03-01,15609,"Cañar"
"328",3,2010-04-01,15794,"Cañar"
"329",3,2010-05-01,16093,"Cañar"
"330",3,2010-06-01,16438,"Cañar"
"331",3,2010-07-01,17180,"Cañar"
"332",3,2010-08-01,17346,"Cañar"
"333",3,2010-09-01,17589,"Cañar"
"334",3,2010-10-01,17986,"Cañar"
"335",3,2010-11-01,18270,"Cañar"
"336",3,2010-12-01,18532,"Cañar"
"337",3,2011-01-01,18163,"Cañar"
"338",3,2011-02-01,18544,"Cañar"
"339",3,2011-03-01,18777,"Cañar"
"340",3,2011-04-01,19219,"Cañar"
"341",3,2011-05-01,19734,"Cañar"
"342",3,2011-06-01,20079,"Cañar"
"343",3,2011-07-01,20902,"Cañar"
"344",3,2011-08-01,20935,"Cañar"
"345",3,2011-09-01,21220,"Cañar"
"346",3,2011-10-01,21500,"Cañar"
"347",3,2011-11-01,21586,"Cañar"
"348",3,2011-12-01,21684,"Cañar"
"349",3,2012-01-01,21151,"Cañar"
"350",3,2012-02-01,21216,"Cañar"
"351",3,2012-03-01,21674,"Cañar"
"352",3,2012-04-01,21886,"Cañar"
"353",3,2012-05-01,21919,"Cañar"
"354",3,2012-06-01,22176,"Cañar"
"355",3,2012-07-01,22744,"Cañar"
"356",3,2012-08-01,22892,"Cañar"
"357",3,2012-09-01,22869,"Cañar"
"358",3,2012-10-01,23279,"Cañar"
"359",3,2012-11-01,23171,"Cañar"
"360",3,2012-12-01,23154,"Cañar"
"361",3,2013-01-01,23024,"Cañar"
"362",3,2013-02-01,22846,"Cañar"
"363",3,2013-03-01,22699,"Cañar"
"364",3,2013-04-01,22970,"Cañar"
"365",3,2013-05-01,23172,"Cañar"
"366",3,2013-06-01,23324,"Cañar"
"367",3,2013-07-01,24133,"Cañar"
"368",3,2013-08-01,24354,"Cañar"
"369",3,2013-09-01,24419,"Cañar"
"370",3,2013-10-01,24587,"Cañar"
"371",3,2013-11-01,24602,"Cañar"
"372",3,2013-12-01,24283,"Cañar"
"373",3,2014-01-01,23488,"Cañar"
"374",3,2014-02-01,23609,"Cañar"
"375",3,2014-03-01,23625,"Cañar"
"376",3,2014-04-01,23538,"Cañar"
"377",3,2014-05-01,23548,"Cañar"
"378",3,2014-06-01,23751,"Cañar"
"379",3,2014-07-01,24220,"Cañar"
"380",3,2014-08-01,24136,"Cañar"
"381",3,2014-09-01,22581,"Cañar"
"382",3,2014-10-01,22934,"Cañar"
"383",3,2014-11-01,23235,"Cañar"
"384",3,2014-12-01,23140,"Cañar"
"385",3,2015-01-01,26500,"Cañar"
"386",3,2015-02-01,25767,"Cañar"
"387",3,2015-03-01,25868,"Cañar"
"388",3,2015-04-01,25940,"Cañar"
"389",3,2015-05-01,26043,"Cañar"
"390",3,2015-06-01,26035,"Cañar"
"391",3,2015-07-01,27385,"Cañar"
"392",3,2015-08-01,27539,"Cañar"
"393",3,2015-09-01,27697,"Cañar"
"394",3,2015-10-01,27705,"Cañar"
"395",3,2015-11-01,27538,"Cañar"
"396",3,2015-12-01,27247,"Cañar"
"397",3,2016-01-01,26634,"Cañar"
"398",3,2016-02-01,25570,"Cañar"
"399",3,2016-03-01,25801,"Cañar"
"400",3,2016-04-01,25728,"Cañar"
"401",3,2016-05-01,25662,"Cañar"
"402",3,2016-06-01,26549,"Cañar"
"403",3,2016-07-01,26636,"Cañar"
"404",3,2016-08-01,26587,"Cañar"
"405",3,2016-09-01,26517,"Cañar"
"406",3,2016-10-01,26665,"Cañar"
"407",3,2016-11-01,26548,"Cañar"
"408",3,2016-12-01,26426,"Cañar"
"409",3,2017-01-01,25229,"Cañar"
"410",3,2017-02-01,25197,"Cañar"
"411",3,2017-03-01,25344,"Cañar"
"412",3,2017-04-01,25353,"Cañar"
"413",3,2017-05-01,25590,"Cañar"
"414",3,2017-06-01,25722,"Cañar"
"415",3,2017-07-01,26655,"Cañar"
"416",3,2017-08-01,26829,"Cañar"
"417",3,2017-09-01,26978,"Cañar"
"418",3,2017-10-01,27125,"Cañar"
"419",3,2017-11-01,27271,"Cañar"
"420",3,2017-12-01,27364,"Cañar"
"421",3,2018-01-01,26116,"Cañar"
"422",3,2018-02-01,25783,"Cañar"
"423",3,2018-03-01,26076,"Cañar"
"424",3,2018-04-01,26149,"Cañar"
"425",3,2018-05-01,26332,"Cañar"
"426",3,2018-06-01,26744,"Cañar"
"427",3,2018-07-01,27858,"Cañar"
"428",3,2018-08-01,28127,"Cañar"
"429",3,2018-09-01,28139,"Cañar"
"430",3,2018-10-01,28249,"Cañar"
"431",3,2018-11-01,28377,"Cañar"
"432",3,2018-12-01,28345,"Cañar"
"433",3,2019-01-01,27169,"Cañar"
"434",3,2019-02-01,27025,"Cañar"
"435",3,2019-03-01,27017,"Cañar"
"436",3,2019-04-01,26936,"Cañar"
"437",3,2019-05-01,27067,"Cañar"
"438",3,2019-06-01,26745,"Cañar"
"439",3,2019-07-01,27624,"Cañar"
"440",3,2019-08-01,27474,"Cañar"
"441",3,2019-09-01,27835,"Cañar"
"442",3,2019-10-01,27990,"Cañar"
"443",3,2019-11-01,28099,"Cañar"
"444",3,2019-12-01,28157,"Cañar"
"445",3,2020-01-01,27926,"Cañar"
"446",3,2020-02-01,27211,"Cañar"
"447",3,2020-03-01,26921,"Cañar"
"448",3,2020-04-01,26084,"Cañar"
"449",3,2020-05-01,25554,"Cañar"
"450",3,2020-06-01,26106,"Cañar"
"451",3,2020-07-01,26723,"Cañar"
"452",3,2020-08-01,26596,"Cañar"
"453",3,2020-09-01,26355,"Cañar"
"454",3,2020-10-01,26370,"Cañar"
"455",3,2020-11-01,26278,"Cañar"
"456",3,2020-12-01,26205,"Cañar"
"457",3,2021-01-01,25129,"Cañar"
"458",3,2021-02-01,25255,"Cañar"
"459",3,2021-03-01,25462,"Cañar"
"460",3,2021-04-01,25303,"Cañar"
"461",3,2021-05-01,25620,"Cañar"
"462",3,2021-06-01,25897,"Cañar"
"463",3,2021-07-01,26619,"Cañar"
"464",3,2021-08-01,26658,"Cañar"
"465",3,2021-09-01,27039,"Cañar"
"466",3,2021-10-01,27116,"Cañar"
"467",3,2021-11-01,27046,"Cañar"
"468",3,2021-12-01,26925,"Cañar"
"469",4,2009-01-01,9639,"Carchi"
"470",4,2009-02-01,9833,"Carchi"
"471",4,2009-03-01,9914,"Carchi"
"472",4,2009-04-01,9979,"Carchi"
"473",4,2009-05-01,10017,"Carchi"
"474",4,2009-06-01,10092,"Carchi"
"475",4,2009-07-01,9889,"Carchi"
"476",4,2009-08-01,9914,"Carchi"
"477",4,2009-09-01,10317,"Carchi"
"478",4,2009-10-01,10360,"Carchi"
"479",4,2009-11-01,10439,"Carchi"
"480",4,2009-12-01,10453,"Carchi"
"481",4,2010-01-01,10436,"Carchi"
"482",4,2010-02-01,10625,"Carchi"
"483",4,2010-03-01,10701,"Carchi"
"484",4,2010-04-01,10950,"Carchi"
"485",4,2010-05-01,11070,"Carchi"
"486",4,2010-06-01,11176,"Carchi"
"487",4,2010-07-01,11351,"Carchi"
"488",4,2010-08-01,11445,"Carchi"
"489",4,2010-09-01,11530,"Carchi"
"490",4,2010-10-01,11706,"Carchi"
"491",4,2010-11-01,11884,"Carchi"
"492",4,2010-12-01,12035,"Carchi"
"493",4,2011-01-01,12258,"Carchi"
"494",4,2011-02-01,12448,"Carchi"
"495",4,2011-03-01,12456,"Carchi"
"496",4,2011-04-01,12678,"Carchi"
"497",4,2011-05-01,12940,"Carchi"
"498",4,2011-06-01,13017,"Carchi"
"499",4,2011-07-01,13133,"Carchi"
"500",4,2011-08-01,13167,"Carchi"
"501",4,2011-09-01,13253,"Carchi"
"502",4,2011-10-01,13447,"Carchi"
"503",4,2011-11-01,13470,"Carchi"
"504",4,2011-12-01,13569,"Carchi"
"505",4,2012-01-01,13629,"Carchi"
"506",4,2012-02-01,13794,"Carchi"
"507",4,2012-03-01,14061,"Carchi"
"508",4,2012-04-01,14225,"Carchi"
"509",4,2012-05-01,14230,"Carchi"
"510",4,2012-06-01,14453,"Carchi"
"511",4,2012-07-01,14525,"Carchi"
"512",4,2012-08-01,14561,"Carchi"
"513",4,2012-09-01,14551,"Carchi"
"514",4,2012-10-01,14649,"Carchi"
